container_id,origin_index,diagnostic_class,confidence,recommended_action,interpretation,delta_hybrid,delta_prophet
c_15035,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.007657711125614782,0.007841527907176548
c_15072,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.2723348234346654,-0.8059263033411441
c_15179,584,REGIME_CHANGE,0.75,recommend_retraining,Both Hybrid and Prophet errors increased; underlying workload regime likely changed.,0.835248593093838,1.7709551648386885
c_15235,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,0.24456023712078645,-0.5172319196500126
c_15282,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,0.027140554510943216,0.02854965313639002
c_15420,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.00966778067609586,-0.11755938369199304
c_15446,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,0.010333030373843838,0.002232619879714043
c_15486,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.15057341886185616,-0.03322928539674819
c_15527,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.24734375339154013,-5.225210519394237
c_15555,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.05421496147776783,-0.1841205869623037
c_15570,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,0.11377494747546646,0.11512070948643638
c_15604,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.33296738135295645,-0.07009396019277259
c_15616,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.32574713288310364,0.056547037318322
c_15630,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.5456466232797651,-0.45359620399523315
c_15640,584,GRU_STALE,0.85,recommend_retraining,Hybrid error increased while Prophet remained stable; GRU/residual path likely stale.,3.2455450281847265,-17.422106658335213
c_15642,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,0.055288326042368885,-0.18060251843723968
c_15647,584,REGIME_CHANGE,0.75,recommend_retraining,Both Hybrid and Prophet errors increased; underlying workload regime likely changed.,0.5567426152368857,0.5062733328524511
c_15794,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.0011120548623940497,0.018392613895383565
c_15856,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.033370117162611956,0.09875636402598442
c_16008,584,INVESTIGATE,0.35,needs_investigation,Prophet degraded while Hybrid remained stable; investigate data or decomposition before GRU retrain.,-7.151146326392387,2.8591060174531444
c_16048,584,STABLE,0.9,no_action,No significant diagnostic degradation detected.,-0.07567667772804043,0.14539458356981783
